customer_id;fisrt_name;second_name;gender;date_of_birth;city;state;occupation;customer_segment;annual_income;join_date
C01689;William;Johnson;Male;03/09/1995;Fort Worth;Texas;Freelancer;Corporate;2239777,23;30/09/2025
C01690;Benjamin;Wilson;Male;17/09/1984;Indianapolis;Indiana;Salaried;Retail;362908,22;21/02/2024
C01691;Amelia;Hernandez;Female;17/03/1998;San Jose;California;Business Owner;SME;605134,31;07/08/2018
C01692;Daniel;Wilson;Male;06/03/1992;Phoenix;Arizona;Retired;Premium;779060,05;21/04/2021
C01693;Christopher;Rodriguez;Male;27/11/1968;Charlotte;North Carolina;Salaried;Wealth;2285263,56;23/09/2022
C01694;Michael;Jackson;Male;23/10/1996;Philadelphia;Pennsylvania;Business Owner;Retail;499669,92;05/01/2026
C01695;Joshua;Brown;Male;05/03/1974;Seattle;Washington;Business Owner;Premium;786490,34;19/01/2026
C01696;Charles;Johnson;Male;17/03/1962;Phoenix;Arizona;Salaried;Retail;375905,25;26/08/2025
C01697;Mia;Davis;Female;26/12/1982;Austin;Texas;Retired;Premium;1656988,9;29/01/2019
C01698;Hannah;Johnson;Female;05/04/1994;Indianapolis;Indiana;Freelancer;Corporate;1601452,53;09/09/2025
C01699;Ryan;Williams;Male;13/05/1990;Jacksonville;Florida;Business Owner;SME;3567098,36;12/10/2020
C01700;Anthony;Martinez;Male;20/02/1977;Austin;Texas;Student;Retail;211732,85;18/06/2023
C01701;Evelyn;Hernandez;Female;12/01/1992;San Diego;California;Business Owner;Retail;292328,14;21/01/2022
C01702;Sophia;Moore;Female;10/10/1979;New York;New York;Student;Corporate;1426153,89;15/03/2020
C01703;Chloe;Smith;Female;23/04/1998;Chicago;Illinois;Self Employed;Retail;408747,25;02/02/2023
C01704;Joshua;Miller;Male;13/03/1968;Columbus;Ohio;Freelancer;Retail;352868,56;08/11/2021
C01705;Evelyn;Jackson;Female;09/06/2004;San Jose;California;Retired;Premium;366904,1;15/09/2025
C01706;Evelyn;Martin;Female;20/12/1966;Nashville;Tennessee;Business Owner;SME;399835,32;22/06/2020
C01707;Daniel;Anderson;Male;26/06/1995;Charlotte;North Carolina;Self Employed;Retail;386725,44;03/12/2020
C01708;Ella;Jackson;Female;08/12/1962;San Antonio;Texas;Student;Retail;601453,65;25/04/2018
C01709;Lily;Miller;Female;28/06/1977;Indianapolis;Indiana;Retired;Retail;480312,3;26/12/2025
C01710;Zoe;Davis;Female;07/06/2000;Jacksonville;Florida;Student;Retail;299554,43;02/03/2026
C01711;Ava;Smith;Female;26/07/1992;Nashville;Tennessee;Business Owner;Retail;301935,06;24/02/2022
C01712;Nicholas;Smith;Male;01/12/1994;Dallas;Texas;Student;Premium;1404371,86;06/09/2024
C01713;Daniel;Moore;Male;19/06/1980;Chicago;Illinois;Student;Retail;315687,93;05/02/2021
C01714;Ella;Smith;Female;25/06/1975;Boston;Massachusetts;Freelancer;Premium;324000;09/02/2024
C01715;Christopher;Smith;Male;26/04/1972;Fort Worth;Texas;Student;SME;470553,02;09/05/2024
C01716;Scarlett;Martinez;Female;25/11/1974;San Diego;California;Self Employed;Retail;737128,13;05/08/2019
C01717;David;Miller;Male;24/06/1965;Seattle;Washington;Student;Retail;346238,7;02/09/2023
C01718;Charles;Davis;Male;28/05/1976;Houston;Texas;Freelancer;Premium;1658540,39;02/11/2019
C01719;Grace;Thomas;Female;14/09/2004;San Jose;California;Student;Corporate;607461,07;25/08/2025
C01720;John;Jones;Male;07/04/1986;Seattle;Washington;Student;Retail;511040,91;09/01/2024
C01721;Harper;Williams;Female;11/06/1961;San Jose;California;Freelancer;Premium;931243,3;31/12/2019
C01722;Olivia;Davis;Female;06/05/1964;Phoenix;Arizona;Retired;Retail;544154,57;14/01/2025
C01723;Hannah;Wilson;Female;02/03/1991;Austin;Texas;Self Employed;Retail;208061,27;31/01/2026
C01724;Joshua;Anderson;Male;06/11/1998;Dallas;Texas;Freelancer;Premium;1012499,98;10/03/2022
C01725;Michael;Jackson;Male;22/11/1982;Jacksonville;Florida;Freelancer;Retail;327322,69;27/11/2024
C01726;Emma;Taylor;Female;20/10/1993;Phoenix;Arizona;Self Employed;Retail;180000;14/06/2019
C01727;Ava;Gonzalez;Female;03/07/1987;Houston;Texas;Salaried;Retail;1024328,08;26/09/2023
C01728;Sophia;Jackson;Female;16/10/1984;Los Angeles;California;Salaried;Corporate;471965,38;09/02/2019
C01729;Lucas;Johnson;Male;05/02/1991;New York;New York;Retired;Retail;181814,77;08/08/2025
C01730;Grace;Jones;Female;23/03/2000;Boston;Massachusetts;Retired;Retail;1220681,86;23/11/2020
C01731;Daniel;Martinez;Male;11/04/1990;Indianapolis;Indiana;Self Employed;Retail;340452,76;26/12/2025
C01732;Matthew;Hernandez;Male;04/11/1961;Austin;Texas;Freelancer;Corporate;2120242,76;19/12/2021
C01733;Ryan;Hernandez;Male;06/07/1963;San Antonio;Texas;Freelancer;SME;280339,37;05/02/2026
C01734;Abigail;Anderson;Female;28/02/1975;Phoenix;Arizona;Salaried;Premium;829586,05;25/08/2020
C01735;Harper;Davis;Female;11/11/1991;Los Angeles;California;Self Employed;Retail;479230,92;25/02/2018
C01736;Sophia;Miller;Female;06/07/1974;Dallas;Texas;Student;Retail;540757,83;17/09/2018
C01737;Ava;Jackson;Female;02/08/1977;Charlotte;North Carolina;Salaried;Retail;343543,09;20/10/2022
C01738;David;Jones;Male;19/02/1964;Philadelphia;Pennsylvania;Retired;Corporate;1242198,83;31/01/2026
C01739;Emma;Garcia;Female;19/04/1997;Philadelphia;Pennsylvania;Salaried;Retail;474125,65;16/07/2019
C01740;Anthony;Anderson;Male;14/03/1976;Houston;Texas;Self Employed;Wealth;1572074,04;05/03/2026
C01741;Abigail;Wilson;Female;03/05/1969;Charlotte;North Carolina;Student;SME;813148,38;19/12/2023
C01742;Emma;Moore;Female;13/08/2001;Philadelphia;Pennsylvania;Student;Retail;1001354,94;05/06/2023
C01743;Ella;Miller;Female;25/10/1965;Chicago;Illinois;Business Owner;Retail;401900,46;19/10/2025
C01744;Chloe;Martinez;Female;20/09/1993;San Jose;California;Self Employed;Retail;472183,89;18/04/2019
C01745;Chloe;Rodriguez;Female;25/11/1965;Phoenix;Arizona;Self Employed;Retail;367256,13;13/08/2020
C01746;Emma;Williams;Female;06/01/1969;Philadelphia;Pennsylvania;Retired;Retail;732599,78;06/03/2025
C01747;Mia;Martinez;Female;01/08/1978;New York;New York;Business Owner;Premium;353314,87;20/06/2021
C01748;Henry;Johnson;Male;16/07/2002;Chicago;Illinois;Student;Retail;523278,62;04/04/2020
C01749;Joseph;Hernandez;Male;23/07/1982;San Diego;California;Business Owner;Wealth;942212,85;13/07/2021
C01750;Robert;Williams;Male;02/04/1990;Los Angeles;California;Student;Premium;687014,14;13/12/2022
C01751;Daniel;Lopez;Male;19/11/1967;Columbus;Ohio;Salaried;Premium;324000;16/10/2025
C01752;Scarlett;Taylor;Female;24/08/1997;Boston;Massachusetts;Student;Retail;384633,91;25/07/2025
C01753;Olivia;Martinez;Female;08/05/1987;New York;New York;Retired;Wealth;3148589,01;31/05/2022
C01754;Matthew;Garcia;Male;22/07/1978;Chicago;Illinois;Business Owner;Retail;333071,79;14/12/2025
C01755;James;Gonzalez;Male;20/05/1964;Phoenix;Arizona;Freelancer;Retail;521834,97;24/11/2020
C01756;Anthony;Moore;Male;10/08/1997;Fort Worth;Texas;Self Employed;Retail;276505,25;08/07/2020
C01757;Zoe;Davis;Female;17/06/1997;Dallas;Texas;Salaried;Retail;535112,05;17/10/2020
C01758;David;Anderson;Male;25/01/1966;Seattle;Washington;Student;Premium;324000;31/08/2021
C01759;David;Jones;Male;07/06/1993;Charlotte;North Carolina;Self Employed;Retail;619732,9;02/06/2018
C01760;David;Smith;Male;10/01/1960;Columbus;Ohio;Freelancer;Retail;403890,68;07/11/2024
C01761;Olivia;Davis;Female;27/01/1996;Seattle;Washington;Self Employed;Retail;341362,02;16/09/2021
C01762;Robert;Miller;Male;22/11/1981;Seattle;Washington;Salaried;SME;1657463,02;05/12/2020
C01763;Ryan;Lopez;Male;07/05/1995;San Diego;California;Retired;Retail;338989,55;05/03/2024
C01764;Michael;Jackson;Male;10/04/1963;Phoenix;Arizona;Self Employed;SME;378389,2;09/03/2020
C01765;Victoria;Rodriguez;Female;06/05/1989;Jacksonville;Florida;Freelancer;Retail;324847,45;01/07/2024
C01766;Michael;Smith;Male;23/12/1992;Nashville;Tennessee;Retired;Premium;1575365,45;21/04/2025
C01767;Sophia;Miller;Female;28/10/1969;Nashville;Tennessee;Self Employed;Retail;397021,47;03/06/2018
C01768;Anthony;Jones;Male;02/06/1973;Phoenix;Arizona;Self Employed;Retail;521964,78;09/04/2024
C01769;Michael;Hernandez;Male;13/07/1977;Denver;Colorado;Self Employed;Retail;411132,29;01/07/2019
C01770;David;Johnson;Male;26/10/1969;San Diego;California;Self Employed;Retail;297605,47;17/04/2020
C01771;Chloe;Johnson;Female;08/01/1974;Boston;Massachusetts;Student;Retail;378969,85;04/02/2022
C01772;William;Jackson;Male;05/07/1988;Chicago;Illinois;Freelancer;Corporate;1140545,6;21/08/2018
C01773;Nicholas;Gonzalez;Male;12/11/1977;Phoenix;Arizona;Salaried;Retail;475158,85;06/06/2020
C01774;Thomas;Smith;Male;05/01/1968;San Diego;California;Salaried;Retail;212479,74;04/02/2023
C01775;Scarlett;Wilson;Female;26/11/1970;Jacksonville;Florida;Freelancer;Retail;225411,87;17/02/2024
C01776;William;Lopez;Male;21/08/1966;Phoenix;Arizona;Business Owner;Premium;775985,02;24/07/2018
C01777;Joseph;Garcia;Male;18/11/1983;Charlotte;North Carolina;Business Owner;Retail;829220,86;03/09/2023
C01778;Harper;Rodriguez;Female;11/03/1971;San Jose;California;Student;Premium;1584550,33;27/12/2023
C01779;Chloe;Jones;Female;24/09/1976;Nashville;Tennessee;Retired;Corporate;2209863,28;09/11/2018
C01780;John;Martin;Male;03/03/1966;Dallas;Texas;Freelancer;Retail;180000;20/11/2021
C01781;Henry;Martin;Male;20/12/1986;Dallas;Texas;Retired;Retail;859947,94;11/09/2019
C01782;Amelia;Martinez;Female;20/10/1966;Seattle;Washington;Salaried;Premium;995536,58;09/12/2019
C01783;Thomas;Wilson;Male;13/08/1969;Dallas;Texas;Business Owner;Corporate;570821,9;30/03/2021
C01784;Zoe;Thomas;Female;13/02/1969;San Jose;California;Self Employed;Retail;756698,8;10/03/2020
C01785;Olivia;Williams;Female;27/09/2004;Phoenix;Arizona;Retired;Retail;836311,81;26/10/2023
C01786;Matthew;Gonzalez;Male;19/10/1992;Austin;Texas;Business Owner;SME;261966,89;19/11/2024
C01787;Ava;Wilson;Female;12/11/1992;Indianapolis;Indiana;Business Owner;Retail;637665,98;30/12/2024
C01788;Charlotte;Taylor;Female;21/07/1985;Columbus;Ohio;Student;Premium;1174127,69;27/04/2023
C01789;Daniel;Moore;Male;12/03/1970;Columbus;Ohio;Salaried;Premium;647022,46;03/05/2025
C01790;James;Gonzalez;Male;06/12/1996;Fort Worth;Texas;Salaried;Retail;355900,65;14/09/2019
C01791;Joshua;Thomas;Male;25/06/1980;Charlotte;North Carolina;Freelancer;Premium;880348,25;01/08/2022
C01792;Benjamin;Thomas;Male;10/12/1999;Columbus;Ohio;Freelancer;Premium;668762,6;02/07/2025
C01793;Joshua;Jackson;Male;07/02/1981;San Antonio;Texas;Business Owner;Retail;180000;08/06/2024
C01794;Hannah;Hernandez;Female;28/12/1974;San Jose;California;Retired;Retail;372719,45;22/09/2019
C01795;Ryan;Rodriguez;Male;18/07/1994;Dallas;Texas;Retired;Retail;184600,42;31/08/2021
C01796;William;Smith;Male;02/09/1995;Fort Worth;Texas;Retired;Retail;1172952,86;21/08/2023
C01797;Abigail;Martin;Female;17/11/1988;Columbus;Ohio;Business Owner;Retail;850430,84;24/06/2022
C01798;Daniel;Smith;Male;14/10/1967;Indianapolis;Indiana;Freelancer;Premium;365066,39;22/11/2022
C01799;Harper;Johnson;Female;07/02/1971;Phoenix;Arizona;Retired;Retail;363698,35;07/06/2020
C01800;Thomas;Taylor;Male;16/12/1978;Fort Worth;Texas;Student;SME;1541202,15;24/11/2024
C01801;Joshua;Jackson;Male;19/07/1969;Columbus;Ohio;Freelancer;Premium;1484473,57;21/10/2019
C01802;Daniel;Garcia;Male;04/04/2004;San Diego;California;Salaried;Corporate;873033,19;23/01/2018
C01803;David;Davis;Male;06/12/1972;San Antonio;Texas;Business Owner;Retail;274034,04;31/01/2025
C01804;Amelia;Rodriguez;Female;09/03/1980;Chicago;Illinois;Retired;Retail;458783,21;23/09/2025
C01805;Zoe;Johnson;Female;06/10/1986;Fort Worth;Texas;Retired;Premium;931504,34;27/10/2025
C01806;Daniel;Jackson;Male;25/08/1970;Columbus;Ohio;Retired;Retail;323691,15;01/11/2024
C01807;Ryan;Lopez;Male;07/04/2003;Fort Worth;Texas;Freelancer;SME;438694,14;31/01/2024
C01808;William;Garcia;Male;15/07/1971;Fort Worth;Texas;Salaried;Retail;404541,03;17/02/2020
C01809;Daniel;Jackson;Male;26/09/2002;Columbus;Ohio;Business Owner;Retail;180000;05/02/2020
C01810;Abigail;Lopez;Female;28/12/1998;Denver;Colorado;Student;Retail;410527,83;13/07/2023
C01811;Lucas;Smith;Male;02/11/1966;Nashville;Tennessee;Freelancer;Retail;536862,42;14/01/2024
C01812;Ella;Jackson;Female;27/11/1966;Nashville;Tennessee;Student;Retail;867428,93;24/04/2019
C01813;Victoria;Jones;Female;04/12/1992;Austin;Texas;Business Owner;Retail;545604,83;30/05/2025
C01814;Victoria;Miller;Female;22/12/1971;San Diego;California;Business Owner;Retail;946766,28;21/10/2025
C01815;Lily;Moore;Female;25/07/1994;Charlotte;North Carolina;Student;Retail;1005175,94;16/04/2020
C01816;Evelyn;Garcia;Female;19/09/1999;San Diego;California;Freelancer;Premium;1525682,77;18/11/2022
C01817;Lily;Johnson;Female;10/12/1988;Charlotte;North Carolina;Self Employed;SME;749633,5;03/12/2024
C01818;Michael;Johnson;Male;10/10/1987;New York;New York;Retired;Retail;379363,25;04/09/2024
C01819;Amelia;Martin;Female;22/11/1979;Denver;Colorado;Student;Retail;528345,05;03/02/2021
C01820;Daniel;Smith;Male;26/04/1992;Dallas;Texas;Business Owner;Premium;800737,36;21/02/2023
C01821;Hannah;Thomas;Female;07/06/2000;Jacksonville;Florida;Retired;Retail;661013,44;27/12/2023
C01822;James;Hernandez;Male;11/05/1976;Seattle;Washington;Business Owner;Retail;593431,12;02/12/2019
C01823;Henry;Miller;Male;13/03/1962;Fort Worth;Texas;Salaried;Retail;414727,76;08/02/2024
C01824;Robert;Hernandez;Male;27/09/1977;Indianapolis;Indiana;Freelancer;Retail;480436,9;18/06/2018
C01825;Mia;Hernandez;Female;22/05/1990;New York;New York;Freelancer;SME;702841,1;11/03/2019
C01826;John;Smith;Male;28/07/1982;Philadelphia;Pennsylvania;Retired;Retail;810857;09/09/2024
C01827;Ava;Jackson;Female;01/04/2001;Seattle;Washington;Retired;SME;1239304,99;24/02/2020
C01828;Ava;Brown;Female;28/11/1994;Philadelphia;Pennsylvania;Freelancer;SME;435456,99;21/03/2018
C01829;Hannah;Lopez;Female;06/08/1993;Houston;Texas;Business Owner;Retail;508669,19;18/09/2025
C01830;Sophia;Lopez;Female;09/04/1963;San Jose;California;Business Owner;SME;262335,68;17/06/2025
C01831;Ryan;Jackson;Male;13/09/1987;Charlotte;North Carolina;Self Employed;SME;522679,82;24/04/2019
C01832;David;Hernandez;Male;20/10/1982;Los Angeles;California;Self Employed;Retail;429014,48;27/05/2019
C01833;Evelyn;Hernandez;Female;08/06/1960;San Antonio;Texas;Student;Retail;643771,53;12/06/2021
C01834;Ava;Garcia;Female;18/05/1984;Denver;Colorado;Business Owner;Retail;679526,1;01/12/2019
C01835;Grace;Thomas;Female;08/09/1974;Dallas;Texas;Freelancer;Retail;437484,97;25/11/2021
C01836;Christopher;Garcia;Male;23/03/1966;New York;New York;Salaried;SME;901650,96;16/01/2026
C01837;Benjamin;Martin;Male;05/11/1975;Austin;Texas;Retired;Premium;764305,78;20/11/2021
C01838;Joshua;Davis;Male;22/12/1980;San Diego;California;Freelancer;Retail;361524,29;19/11/2021
C01839;Victoria;Garcia;Female;13/02/1980;Denver;Colorado;Salaried;Retail;444344,04;13/08/2018
C01840;Scarlett;Martinez;Female;28/09/1963;Columbus;Ohio;Business Owner;Premium;577141,09;07/01/2021
C01841;Evelyn;Jones;Female;21/06/1974;San Diego;California;Salaried;Retail;637855,87;05/03/2023
C01842;William;Smith;Male;10/10/1982;San Diego;California;Salaried;Premium;1840640,15;27/09/2021
C01843;Lucas;Gonzalez;Male;18/09/1991;San Antonio;Texas;Freelancer;Retail;239994,08;03/04/2020
C01844;Lucas;Johnson;Male;20/09/2001;Nashville;Tennessee;Retired;Wealth;1235735,25;07/10/2018
C01845;William;Martin;Male;18/08/1971;Denver;Colorado;Salaried;Retail;404358,52;29/12/2022
C01846;Christopher;Martin;Male;27/06/1986;San Diego;California;Retired;Premium;731905,9;01/05/2024
C01847;Amelia;Jackson;Female;22/07/1982;Dallas;Texas;Student;Retail;180000;01/04/2022
C01848;Emma;Thomas;Female;19/07/1997;Philadelphia;Pennsylvania;Student;SME;872568,9;20/01/2025
C01849;Robert;Hernandez;Male;02/06/1976;Austin;Texas;Salaried;Premium;1116558,74;21/12/2023
C01850;Michael;Davis;Male;16/06/1995;Indianapolis;Indiana;Freelancer;Retail;1193650,01;15/12/2018
C01851;Ella;Hernandez;Female;22/07/1998;San Jose;California;Freelancer;Retail;700858,56;09/10/2023
C01852;Mia;Williams;Female;25/10/1979;Phoenix;Arizona;Student;SME;1423097,98;01/12/2019
C01853;Christopher;Anderson;Male;11/08/1983;Nashville;Tennessee;Retired;Premium;1045937,9;30/07/2018
C01854;James;Rodriguez;Male;15/02/1969;Dallas;Texas;Business Owner;Corporate;901909,8;07/12/2023
C01855;Charlotte;Davis;Female;20/11/1972;Chicago;Illinois;Business Owner;SME;589475,63;08/09/2021
C01856;Michael;Lopez;Male;14/04/1977;Los Angeles;California;Salaried;Retail;926909,81;17/01/2020
C01857;Matthew;Brown;Male;07/01/2000;Chicago;Illinois;Retired;Retail;339743,35;03/10/2020
C01858;James;Johnson;Male;03/09/1991;New York;New York;Salaried;Retail;1118685,28;29/12/2022
C01859;Ryan;Anderson;Male;12/01/1996;San Diego;California;Self Employed;Retail;488426,76;11/03/2022
C01860;Nicholas;Garcia;Male;11/11/2000;Chicago;Illinois;Freelancer;Corporate;1010052,38;28/07/2021
C01861;Nicholas;Thomas;Male;13/11/1968;Philadelphia;Pennsylvania;Salaried;Retail;575282,36;15/10/2020
C01862;Scarlett;Lopez;Female;16/10/1968;San Diego;California;Salaried;Retail;541223,32;08/06/2024
C01863;Benjamin;Gonzalez;Male;11/09/2004;Charlotte;North Carolina;Business Owner;SME;767223,3;19/05/2020
C01864;David;Thomas;Male;03/07/1973;Seattle;Washington;Student;SME;642556,81;20/11/2018
C01865;Lucas;Davis;Male;17/06/2004;Nashville;Tennessee;Freelancer;Premium;703579,72;30/01/2018
C01866;Mia;Anderson;Female;28/06/1994;Boston;Massachusetts;Freelancer;Wealth;2336579,52;05/10/2020
C01867;Sophia;Johnson;Female;28/06/2001;Denver;Colorado;Business Owner;Retail;333451,57;19/04/2019
C01868;Andrew;Smith;Male;08/05/1984;Chicago;Illinois;Student;Retail;527683,18;15/06/2023
C01869;Abigail;Rodriguez;Female;28/01/1989;Indianapolis;Indiana;Self Employed;Retail;562460,84;05/11/2023
C01870;Emma;Williams;Female;09/05/1984;Austin;Texas;Business Owner;Retail;614610,3;12/02/2025
C01871;Abigail;Garcia;Female;28/09/1981;Phoenix;Arizona;Salaried;SME;1210034,59;03/06/2018
C01872;Scarlett;Garcia;Female;18/09/2002;Jacksonville;Florida;Student;Retail;437352,11;04/05/2020
C01873;Michael;Moore;Male;28/09/1968;Chicago;Illinois;Retired;Retail;653469,44;22/07/2021
C01874;Michael;Hernandez;Male;14/10/1961;Philadelphia;Pennsylvania;Retired;Premium;340096,81;13/12/2019
C01875;Natalie;Martin;Female;25/09/1992;Houston;Texas;Business Owner;SME;1438840,59;04/04/2019
C01876;Thomas;Smith;Male;24/09/1981;San Jose;California;Salaried;SME;315329,87;13/03/2025
C01877;Nicholas;Garcia;Male;04/09/1995;Nashville;Tennessee;Retired;Corporate;771543,52;15/07/2023
C01878;Henry;Wilson;Male;15/08/1995;Dallas;Texas;Student;Premium;606500,86;09/03/2021
C01879;William;Johnson;Male;27/01/1988;Charlotte;North Carolina;Self Employed;Retail;839735,37;11/02/2024
C01880;David;Hernandez;Male;12/03/1985;San Jose;California;Retired;Retail;230638,53;23/05/2018
C01881;Charlotte;Miller;Female;05/08/1988;Denver;Colorado;Salaried;Retail;574167,43;03/05/2024
C01882;Grace;Moore;Female;12/05/1970;Austin;Texas;Freelancer;Wealth;769006,11;28/11/2024
C01883;Zoe;Rodriguez;Female;05/11/1966;Denver;Colorado;Self Employed;Retail;471881,71;21/01/2020
C01884;Andrew;Martinez;Male;16/02/1983;Los Angeles;California;Self Employed;SME;870152,26;14/09/2022
C01885;Daniel;Brown;Male;27/09/1966;Phoenix;Arizona;Freelancer;Premium;423652,12;12/04/2022
C01886;John;Gonzalez;Male;01/08/1963;Phoenix;Arizona;Salaried;Retail;324228,21;11/05/2018
C01887;Lucas;Moore;Male;13/04/1981;Nashville;Tennessee;Student;SME;563948,91;06/02/2024
C01888;Thomas;Jones;Male;11/01/1961;Boston;Massachusetts;Self Employed;Retail;489948,69;28/09/2021
C01889;Olivia;Lopez;Female;26/01/1960;Charlotte;North Carolina;Self Employed;Retail;498579,34;19/10/2019
C01890;Emily;Wilson;Female;18/04/1966;Los Angeles;California;Student;SME;790466,47;07/08/2019
C01891;Sophia;Martinez;Female;26/01/1967;San Jose;California;Salaried;SME;1693620,54;21/05/2024
C01892;Henry;Thomas;Male;16/02/1995;Nashville;Tennessee;Self Employed;SME;582432,63;20/05/2021
C01893;Joseph;Brown;Male;12/03/1968;Philadelphia;Pennsylvania;Self Employed;Retail;366060,83;20/03/2026
C01894;Emily;Miller;Female;10/05/1997;Phoenix;Arizona;Retired;Corporate;704524,94;03/04/2018
C01895;Mia;Martinez;Female;14/03/2003;Denver;Colorado;Student;Premium;683348,27;20/11/2018
C01896;Sophia;Thomas;Female;24/05/1998;Dallas;Texas;Salaried;Premium;572058,25;15/04/2022
